country,year,labour_participation_rate,birth_rate,fertility_rate,mean_age_bearing,housing_value,total_deaths,death_rate,life_expectancy,total_pop,male_pop,female_pop,pop_density,median_age,pop_growth_rate,gender_wage_gap_perc,average_wage_rate,internet_access_perc,education_rate,crude_marriage_rate,crude_divorce_rate,suicide_rate,time
Greece,2014,74.6579585,91,1.27,31.1,105.32025,113,10.4,81.0,10863,5338,5525,83.0,42.0,-0.49,7.171581769,26818.60886,65.5507,28.105659,4.9,1.3,4.9,9
Hungary,2007,69.63970488,98,1.32,28.8,98.91,133,13.2,73.4,10041,4768,5273,110.9,38.2,-0.21,3.648106127,22705.06397,37.721,18.048761,4.1,2.5,24.2,2
Hungary,2008,69.15229203,99,1.34,28.9,101.2575,130,13.0,74.0,10024,4760,5264,110.7,38.5,-0.15,2.22065446,23021.29563,46.6284,19.197906,4.0,2.5,24.3,3
Hungary,2009,69.19761205,96,1.32,29.0,95.9525,130,13.0,74.2,10009,4753,5255,110.6,38.7,-0.15,3.87608807,21704.9517,53.4194,19.86219,3.7,2.4,24.1,4
Hungary,2010,69.91843491,90,1.25,29.3,93.66,130,13.1,74.5,9987,4744,5243,110.3,38.9,-0.28,6.381712252,21991.45153,58.4144,20.121918,3.6,2.4,24.3,5
Hungary,2011,70.48245092,89,1.24,29.4,90.4475,128,12.9,74.9,9953,4731,5222,109.9,39.4,-0.39,6.863905325,22275.50232,63.2174,21.124001,3.6,2.3,23.6,6
Hungary,2012,71.74731273,90,1.33,29.4,87.0975,129,13.1,75.2,9922,4721,5201,109.6,39.9,-0.24,11.33246244,21533.79856,66.8127,22.046715,3.6,2.2,22.8,7
Hungary,2013,72.48804333,90,1.36,29.4,84.87,127,12.8,75.7,9895,4710,5185,109.3,40.2,-0.32,8.723650635,21310.77882,69.6587,22.505821,3.7,2.0,20.2,8
Hungary,2014,74.6815992,93,1.43,29.4,88.4275,126,12.8,75.8,9868,4700,5168,109.0,40.5,-0.22,3.772605527,21030.70134,73.062,23.356073,3.9,2.0,18.5,9
Hungary,2015,76.25127556,92,1.45,29.5,100.0,132,13.4,75.7,9844,4693,5152,108.7,40.7,-0.26,9.523809524,21193.70197,75.6375,24.242552,4.7,2.1,18.0,10
Hungary,2016,77.63008901,95,1.53,29.5,113.3775,127,12.9,76.2,9815,4682,5133,108.4,41.1,-0.34,9.364317181,21385.99002,79.1842,23.713329,5.3,2.0,16.9,11
Hungary,2017,78.68857302,94,1.54,29.6,127.24,132,13.5,76.0,9789,4674,5115,108.1,41.4,-0.2,5.320268655,22932.87953,82.3511,24.054041,5.2,1.9,15.7,12
Hungary,2018,79.55873491,93,1.55,29.8,145.495,131,13.4,76.2,9776,4674,5102,108.0,41.8,-0.06,5.063214286,24056.02535,83.3089,25.101177,5.2,1.7,15.9,13
Hungary,2019,80.29786089,92,1.55,29.8,170.1675,129,13.3,76.5,9772,4679,5093,107.9,42.1,-0.03,12.7536732,24852.7036,86.2009,25.981535,6.7,1.8,14.8,14
Iceland,2006,88.27505536,4,2.08,29.5,70.79167698,2,6.3,81.2,304,154,150,3.0,33.5,2.55,23.2696281,63492.27029,83.018,30.411818,5.5,1.6,10.9,1
Iceland,2010,87.04631074,5,2.19,30.0,72.01993005,2,6.4,81.7,318,160,158,3.2,33.9,0.26,16.46039604,50508.19943,92.0358,31.298735,4.9,1.8,15.0,5
Ireland,2006,76.54899036,64,1.91,31.3,151.417,28,6.7,79.2,4235,2118,2117,61.9,32.4,3.09,19.6020196,43408.38297,49.9535,31.095585,5.2,0.9,10.7,1
Ireland,2010,75.94196345,75,2.06,31.4,105.976,28,6.1,80.5,4525,2247,2277,66.2,33.3,0.45,14.34586466,50349.61866,71.6895,37.584061,4.5,0.7,10.8,5
Ireland,2014,77.26087975,67,1.9,31.7,89.72325,29,6.3,81.3,4622,2287,2335,67.6,35.0,0.84,10.60606061,47981.40666,82.1681,40.967049,4.7,0.6,10.8,9
Italy,2006,68.19744683,560,1.37,30.9,115.1911971,554,9.5,81.4,58430,28310,30120,197.4,41.2,0.37,10.51282051,42052.40309,40.0125,12.872448,4.2,0.9,5.8,1
Italy,2010,68.15612101,563,1.45,31.2,118.1,580,9.7,82.1,59822,28956,30866,202.1,42.5,0.42,5.640535373,42669.11211,58.9711,14.802574,3.7,0.9,6.0,5
Italy,2014,70.56343124,495,1.37,31.5,103.95,595,9.9,82.9,60323,29234,31089,203.8,44.0,-0.08,6.584723442,40939.70037,72.6141,16.910578,3.1,0.9,6.2,9
Japan,2005,78.26704545,1102,1.27,30.0,103.2208532,1164,9.1,82.0,127798,62411,65388,339.1,42.4,0.07,32.82543889,39299.41339,57.0,39.939026,5.7,2.1,22.7,0
Japan,2006,78.66419295,1123,1.32,30.1,100.1455958,1167,9.1,82.4,127902,62426,65476,339.4,42.8,0.09,32.98083278,39276.00623,60.5,40.464294,5.8,2.0,22.2,1
Japan,2007,79.2637331,1124,1.34,30.2,99.14634584,1195,9.3,82.6,128006,62446,65561,339.7,43.1,0.07,31.7423231,39170.83127,62.1,41.024883,5.7,2.0,22.7,2
Japan,2008,79.42708333,1125,1.37,30.3,99.80758475,1233,9.6,82.6,128078,62452,65626,339.9,43.5,0.04,30.69439785,38855.89438,63.9,42.842262,5.8,2.0,22.3,3
Japan,2009,79.64421114,1105,1.37,30.4,94.01575,1235,9.6,83.0,128117,62444,65673,340.0,43.9,0.02,28.28492393,38299.65774,67.1,43.764038,5.6,2.0,22.8,4
Republic of Korea,2005,73.63876491,433,1.1,29.9,70.37861633,245,5.1,78.5,47890,23955,23934,484.0,33.6,0.32,39.61663236,34516.49977,92.73207761,31.619953,6.5,2.6,31.6,0
Republic of Korea,2006,74.01288508,440,1.13,30.1,75.07737978,244,5.1,79.1,48049,24015,24034,485.6,34.2,0.35,39.77414431,34961.13978,93.99318525,33.070503,6.8,2.5,27.8,1
Republic of Korea,2007,74.22917039,461,1.19,30.3,82.57903882,247,5.1,79.5,48221,24084,24136,487.4,34.8,0.36,38.16206428,35717.36758,94.13277834,34.814022,7.0,2.5,30.3,2
Republic of Korea,2008,74.25998357,449,1.18,30.4,88.43330648,247,5.1,80.0,48399,24156,24242,489.2,35.5,0.38,39.03744173,35610.86527,94.27491965,36.669804,6.6,2.4,30.3,3
Republic of Korea,2009,73.6638433,439,1.17,30.6,89.21799567,247,5.1,80.6,48588,24234,24354,491.1,36.1,0.41,38.6146827,35795.43898,95.90486133,38.470245,6.2,2.5,35.3,4
Republic of Korea,2010,74.08702517,453,1.22,30.8,91.17946536,256,5.2,80.8,48813,24332,24481,493.3,36.6,0.52,39.60585734,36357.64976,96.83910415,39.044632,6.5,2.3,35.0,5
Republic of Korea,2011,74.48560899,459,1.25,31.0,95.64115034,259,5.3,81.2,49170,24520,24650,497.0,37.3,0.94,36.5642295,36834.50954,97.23167946,40.381783,6.6,2.3,34.7,6
Republic of Korea,2012,74.70302298,461,1.26,31.1,96.81843741,268,5.4,81.3,49634,24780,24854,501.6,37.9,0.94,36.29852997,36293.25224,97.34970774,41.746613,6.5,2.3,30.3,7
Republic of Korea,2013,75.04407834,440,1.21,31.3,95.76956784,268,5.4,81.9,50098,25040,25059,506.3,38.6,0.92,36.59963437,37209.09411,98.14339821,43.075195,6.4,2.3,29.8,8
Republic of Korea,2014,76.08568825,432,1.2,31.5,97.27157135,269,5.3,82.4,50558,25296,25262,511.0,39.2,0.91,36.65317614,37286.95007,98.48694292,44.49865,6.0,2.3,27.6,9
Republic of Korea,2015,76.21782296,426,1.2,31.7,100.0,279,5.5,82.6,50994,25538,25456,515.4,39.9,0.81,37.17628175,38323.14955,98.78346936,45.356678,5.9,2.1,26.8,10
Republic of Korea,2016,76.34485698,400,1.15,31.9,101.6215559,284,5.5,82.9,51310,25698,25612,518.6,40.5,0.43,36.66666667,39446.5165,99.1944483,46.643951,5.5,2.1,25.5,11
Republic of Korea,2017,76.72649845,361,1.05,32.1,102.8535534,288,5.6,83.3,51512,25782,25730,520.6,41.0,0.36,34.61738256,40374.01102,99.50465037,47.744724,5.2,2.1,23.8,12
Republic of Korea,2018,76.71489807,329,0.97,32.4,104.2752643,302,5.9,83.3,51677,25848,25829,522.3,41.6,0.28,34.10731095,41765.22889,99.47817968,49.008511,5.0,2.1,25.5,13
Republic of Korea,2019,76.55609005,306,0.91,32.6,103.9682781,309,6.0,83.7,51804,25894,25909,523.6,42.2,0.21,32.48044472,43199.51525,99.68928795,50.03104,4.7,2.2,25.4,14
Republic of Korea,2020,75.48044228,294,0.89,32.6,107.450748,321,6.2,83.6,51845,25902,25943,524.0,42.8,-0.05,31.48475223,43341.63014,99.74851416,50.708714,4.2,2.1,24.1,15
Luxembourg,2010,77.11545378,6,1.62,30.8,80.14020035,4,7.5,80.6,507,252,255,195.8,38.0,1.93,4.592164419,68363.88812,90.2768,35.475895,3.5,2.1,10.5,5
Luxembourg,2014,79.48813087,6,1.5,31.4,94.87773719,4,7.0,81.7,556,278,278,214.7,38.2,2.39,3.402916786,70029.0426,95.5568,45.935593,3.0,2.6,12.2,9
Mexico,2005,68.50784601,2313,2.5,26.9,58.04885488,536,5.1,74.4,105442,51619,53823,53.8,23.3,1.38,16.66666667,18776.97672,9.0,12.723972,5.6,0.7,5.0,0
Mexico,2006,69.52760238,2297,2.46,26.9,61.99084502,554,5.2,74.3,106887,52330,54557,54.6,23.6,1.34,18.60465116,18745.11372,10.13,13.26213,5.4,0.7,4.6,1
Mexico,2007,69.63642999,2286,2.42,26.8,66.75708311,575,5.3,74.2,108303,53024,55279,55.3,24.0,1.29,12.5,18816.97436,12.0,13.55181,5.4,0.7,4.5,2
Mexico,2008,69.57009388,2279,2.39,26.7,71.3610716,596,5.4,74.2,109684,53699,55985,56.0,24.3,1.24,22.22222222,18655.00419,13.5,13.672557,5.3,0.8,4.7,3
Mexico,2009,69.99628214,2273,2.36,26.7,75.08656228,615,5.5,74.1,111049,54364,56686,56.7,24.6,1.23,16.66666667,18805.40032,18.36,14.308427,5.0,0.8,5.0,4
Mexico,2010,69.73782719,2268,2.34,26.6,77.2815568,630,5.6,74.2,112532,55086,57446,57.4,24.9,1.42,11.62790698,17617.48746,22.19,14.654601,5.0,0.8,4.9,5
Mexico,2011,70.11390941,2274,2.32,26.6,81.76454559,639,5.6,74.4,114150,55882,58268,58.3,25.2,1.44,10.0,17775.68875,23.27,15.012249,4.9,0.8,5.2,6
Mexico,2012,70.89012481,2273,2.29,26.5,84.36753908,653,5.6,74.6,115756,56674,59082,59.1,25.5,1.36,13.55555556,17456.34506,25.97,15.709545,5.0,0.9,4.9,7
Mexico,2013,70.9951265,2268,2.27,26.5,88.68852828,668,5.7,74.7,117291,57428,59863,59.9,25.9,1.28,15.43340381,17468.82084,30.74345946,16.20183,4.9,0.9,5.2,8
Mexico,2014,70.4240183,2223,2.21,26.5,92.46551884,690,5.8,74.8,118756,58145,60611,60.6,26.3,1.21,18.3,17502.07329,34.39273866,15.996383,4.8,0.9,5.6,9
Mexico,2015,70.62244029,2159,2.14,26.6,100.0,722,6.0,74.7,120150,58825,61325,61.3,26.7,1.13,16.66666667,17729.4503,39.17773854,16.278801,4.6,1.0,5.5,10
Mexico,2016,70.72333157,2116,2.09,26.7,107.2824818,766,6.3,74.4,121519,59490,62030,62.0,27.1,1.14,16.49224806,17520.78892,47.01712112,16.818605,4.4,1.1,5.4,11
Mexico,2017,70.49702678,2082,2.04,26.8,115.6867108,812,6.6,74.1,122839,60127,62713,62.7,27.5,1.02,11.11111111,17474.52311,50.67495317,17.418995,4.3,1.2,5.5,12
Mexico,2018,70.8337087,2042,2.0,26.8,125.9514351,850,6.9,74.0,124014,60685,63329,63.3,28.0,0.88,14.0,17864.34636,52.51085169,17.979799,4.0,1.2,5.5,13
Netherlands,2006,77.33375345,184,1.72,30.6,110.76025,135,8.3,79.8,16326,8079,8247,484.9,38.4,0.39,15.98246313,57310.31239,80.2646,30.189871,4.4,1.9,9.3,1
Netherlands,2010,80.04967165,184,1.79,30.8,111.428,136,8.2,80.8,16617,8226,8392,493.5,39.8,0.5,17.88914703,60860.96593,90.8921,32.389164,4.5,2.0,9.4,5
Netherlands,2014,81.69428994,176,1.71,31.0,96.5565,139,8.2,81.6,16954,8403,8551,503.5,41.0,0.54,15.30483972,60646.03199,95.7808,34.419815,3.9,2.1,10.6,9
Netherlands,2018,82.91704917,169,1.59,31.5,123.65575,154,8.9,81.8,17286,8583,8703,513.4,41.6,0.44,12.65709156,60514.97596,97.9994,38.343895,3.7,1.8,10.2,13
Netherlands,2019,83.45686865,170,1.58,31.6,132.658,152,8.8,82.0,17363,8624,8739,515.7,41.6,0.45,13.39802965,60140.05945,98.405,40.385136,3.7,1.7,10.0,14
Netherlands,2020,83.77957562,173,1.59,31.5,142.7605,167,9.6,81.6,17435,8662,8773,517.8,41.7,0.37,13.32908458,61560.26847,96.9534,42.644951,2.9,1.7,10.0,15
Norway,2005,82.14188894,57,1.84,29.8,54.775,41,8.9,80.2,4624,2293,2330,15.2,36.9,0.73,8.624376336,45340.05552,64.0064,32.692787,4.8,2.4,11.7,0
Norway,2006,82.77627215,58,1.9,29.8,62.275,41,8.9,80.4,4661,2314,2347,15.3,37.1,0.88,8.210742388,47150.40725,68.7942,32.926327,4.7,2.3,11.7,1
Norway,2007,83.43185015,58,1.91,29.9,70.1,42,8.9,80.5,4710,2343,2367,15.5,37.3,1.19,8.789439794,49243.96203,77.5907,34.198307,5.0,2.2,10.6,2
Norway,2008,84.2648428,60,1.96,29.9,69.35,42,8.8,80.7,4769,2378,2391,15.7,37.4,1.3,8.757575758,50279.3472,83.9703,36.004189,5.3,2.1,10.7,3
Norway,2009,83.87618354,61,1.98,30.0,70.675,41,8.6,80.9,4829,2411,2418,15.9,37.6,1.22,8.284371328,50803.88349,85.564,36.698498,5.0,2.1,12.1,4
Norway,2010,83.27691479,61,1.94,30.1,76.475,41,8.5,81.0,4890,2444,2446,16.1,37.7,1.27,7.236095346,51471.08353,89.7907,37.284328,4.8,2.1,11.4,5
Norway,2011,83.27837881,60,1.88,30.2,82.6,41,8.4,81.2,4954,2480,2473,16.3,37.8,1.32,7.144812483,53279.98903,92.2364,38.053513,4.6,2.1,12.2,6
Norway,2012,83.48381856,60,1.85,30.3,88.2,42,8.4,81.4,5019,2518,2501,16.5,37.9,1.3,5.792118487,54731.79564,92.6922,38.561893,4.8,2.0,10.4,7
Norway,2013,83.34170862,58,1.78,30.5,91.75,41,8.1,81.7,5081,2552,2529,16.7,38.0,1.14,6.597045339,55851.64417,94.2851,39.770252,4.7,2.0,11.0,8
Norway,2014,83.74987765,59,1.75,30.6,94.25,40,7.9,82.1,5138,2583,2555,16.9,38.1,1.1,5.8006941,56104.09754,93.0669,41.757915,4.6,1.9,10.8,9
Norway,2015,83.6203969,59,1.73,30.7,100.0,41,7.9,82.3,5190,2612,2578,17.1,38.2,0.93,6.957773513,56384.72115,96.6041,42.706734,4.5,1.9,11.4,10
Norway,2016,83.63903931,59,1.71,30.8,107.025,41,7.8,82.4,5237,2637,2599,17.2,38.3,0.85,6.306306306,55473.13671,97.0455,43.016758,4.5,1.9,11.8,11
Poland,2006,71.64385098,381,1.27,28.3,76.515,370,9.6,75.3,38547,18694,19853,125.9,35.9,-0.1,11.44042048,22880.07101,35.9392,17.891872,5.9,1.9,15.1,1
Poland,2008,71.79155343,417,1.39,28.4,112.9175,380,9.9,75.6,38523,18664,19859,125.8,36.4,0.04,12.99382224,24874.98188,47.6019,19.565832,6.8,1.7,14.7,3
Poland,2010,72.74666872,423,1.41,28.7,105.61,379,9.8,76.3,38597,18693,19904,126.1,36.9,0.09,7.190207044,25511.56122,63.4403,22.468407,6.0,1.6,16.3,5
Poland,2012,73.77559557,396,1.33,28.9,102.005,385,10.0,76.7,38626,18701,19924,126.1,37.6,-0.01,10.62015527,25217.82482,70.4944,24.512804,5.4,1.7,16.2,7
Poland,2014,74.8217346,386,1.33,29.1,98.5,377,9.8,77.6,38582,18676,19906,126.0,38.3,-0.04,11.07286288,26025.52679,74.7601,26.995474,5.0,1.7,15.1,9
Poland,2016,75.45583116,390,1.39,29.3,101.8575,389,10.1,77.8,38532,18648,19885,125.8,39.1,0.0,9.417880936,28050.68966,80.4457,28.711193,5.1,1.7,11.9,11
Poland,2018,76.46721085,399,1.48,29.6,112.7425,415,10.8,77.6,38521,18640,19881,125.8,39.8,-0.06,11.49790995,31213.41331,84.1884,30.919592,5.1,1.7,11.3,13
Portugal,2010,81.10010257,101,1.39,29.8,107.3575,106,10.0,80.0,10588,5064,5524,115.1,40.5,-0.16,16.02094241,29260.30256,53.7319,15.445285,3.8,2.6,9.7,5
Portugal,2014,79.1023284,82,1.23,30.6,97.0375,105,10.1,81.2,10408,4944,5465,113.2,42.3,-0.5,15.3217569,27360.51898,64.8709,21.7169,3.0,2.1,10.6,9
Portugal,2018,82.41458442,87,1.41,31.3,129.0325,113,11.0,81.4,10290,4863,5427,111.9,44.0,-0.16,11.66500499,27695.94882,79.4251,24.984337,3.4,2.0,8.5,13
Spain,2006,75.75562582,475,1.36,30.9,135.5004112,368,8.4,81.0,44423,21922,22500,88.4,37.9,1.72,13.53333333,38221.01142,38.0418,28.809401,4.5,2.9,7.1,1
Spain,2010,79.12638499,487,1.38,31.2,134.5551636,380,8.2,82.0,46573,23012,23561,92.7,39.1,0.36,13.50446429,42115.83227,57.8236,31.016668,3.6,2.2,6.5,5
Spain,2014,80.74958514,426,1.32,31.8,96.53925865,394,8.5,82.9,46465,22845,23619,92.5,41.1,-0.14,11.54049762,40084.85822,74.3549,34.678776,3.4,2.2,7.8,9
Spain,2018,80.83415384,368,1.26,32.2,118.5802035,425,9.1,83.1,46792,22943,23849,93.1,42.8,0.6,8.621607238,39794.10614,86.3576,37.252804,3.5,2.0,6.9,13
Spain,2020,79.94334155,352,1.24,32.2,127.5051812,493,10.4,82.3,47364,23213,24151,94.3,43.5,0.14,8.093713127,38425.87374,95.3775,39.68692,1.9,1.6,7.5,15
Sweden,2005,85.32662057,102,1.77,30.5,52.04,92,10.2,80.6,9052,4489,4563,22.2,39.2,0.54,11.30434783,38996.72169,72.5323,29.645443,4.9,2.2,13.4,0
Sweden,2006,85.26967506,106,1.85,30.6,58.4575,91,10.0,80.8,9105,4518,4587,22.4,39.3,0.63,11.01694915,40081.93302,77.3896,30.520433,5.0,2.2,13.0,1
Sweden,2008,85.99289315,109,1.9,30.6,66.4725,91,9.9,81.1,9229,4588,4642,22.7,39.6,0.74,10.58823529,42217.40067,84.441,32.02702,5.5,2.3,12.5,3
Sweden,2009,86.011493,111,1.93,30.7,68.565,90,9.7,81.4,9301,4628,4674,22.8,39.7,0.82,9.541984733,42368.20049,85.9823,33.060085,5.1,2.4,13.2,4
Sweden,2010,86.14336298,114,1.98,30.7,73.965,91,9.7,81.5,9382,4672,4709,23.0,39.7,0.9,9.36329588,42885.44381,88.2959,33.868935,5.3,2.5,12.0,5
Sweden,2011,86.8637886,111,1.91,30.8,75.8725,90,9.5,81.8,9467,4720,4748,23.2,39.7,0.92,9.157509158,43523.72362,90.6394,35.174355,5.0,2.5,11.6,6
Sweden,2012,87.35540241,113,1.9,30.8,76.825,92,9.6,81.7,9556,4769,4787,23.5,39.8,0.95,9.285714286,44447.13113,91.6917,35.698952,5.3,2.5,11.9,7
Sweden,2013,87.76064448,113,1.88,30.9,80.785,90,9.4,81.9,9649,4820,4828,23.7,39.8,0.99,9.375,44938.70024,92.5885,37.034386,5.4,2.8,12.6,8
Sweden,2014,87.90569389,115,1.88,30.9,88.4025,89,9.2,82.2,9748,4875,4873,23.9,39.8,1.04,9.152542373,45438.53662,89.569,38.700306,5.5,2.7,11.7,9
Sweden,2015,88.12004431,115,1.85,31.0,100.0,91,9.3,82.2,9849,4931,4918,24.2,39.8,1.04,8.333333333,46131.97179,91.0333,39.786552,5.3,2.5,12.0,10
Sweden,2016,88.37813158,117,1.85,31.0,108.2425,91,9.2,82.3,9953,4989,4964,24.4,39.8,1.06,8.169934641,46848.54392,93.8028,41.139179,5.4,2.4,11.3,11
Sweden,2017,88.83057526,115,1.79,31.1,115.4275,92,9.2,82.4,10058,5047,5011,24.7,39.7,1.03,7.348242812,47100.71172,94.7273,41.936691,5.2,2.4,11.7,12
Sweden,2018,89.13872804,115,1.76,31.1,114.35,92,9.1,82.5,10162,5105,5057,24.9,39.6,1.03,7.142857143,47338.83144,93.4191,43.247318,5.0,2.5,12.4,13
Switzerland,2006,83.90643568,73,1.44,30.7,72.84325,60,8.1,81.5,7475,3663,3812,186.9,39.6,0.66,21.31813213,62992.73234,70.49,29.851349,5.3,2.8,17.1,1
Switzerland,2008,85.53762904,75,1.48,31.0,80.01825,61,8.1,82.0,7638,3754,3884,191.0,40.1,1.42,21.30750605,64062.64916,77.0,33.652287,5.4,2.6,16.7,3
Switzerland,2010,84.09396282,79,1.54,31.2,82.6085,63,8.0,82.3,7822,3852,3970,195.6,40.5,1.18,20.05359536,65019.32017,80.74,33.881504,5.5,2.8,12.3,5
Switzerland,2012,85.36635625,81,1.53,31.5,92.12025,64,8.0,82.6,7996,3945,4051,199.9,40.9,1.06,19.34352644,66424.6865,85.5,35.291126,5.3,2.2,12.4,7
Switzerland,2014,85.94419238,84,1.54,31.7,97.45075,64,7.8,83.1,8188,4048,4140,204.7,41.2,1.2,16.94074284,67348.32849,90.62,38.428497,5.1,2.0,11.9,9
United Kingdom,2007,78.62201164,765,1.86,29.3,93.5535,573,9.4,79.5,61261,29999,31262,252.4,38.0,0.77,21.63478071,47698.90781,66.7177,35.536041,4.5,2.3,6.4,2
United Kingdom,2008,78.90777571,785,1.9,29.3,89.37525,578,9.4,79.7,61742,30259,31483,254.4,38.2,0.8,21.85786911,46589.52385,71.1426,35.216167,4.4,2.2,7.0,3
United Kingdom,2009,79.1556366,785,1.89,29.4,81.413,559,9.0,80.2,62243,30528,31716,256.4,38.3,0.82,20.68629595,46709.55614,76.6928,36.984959,4.3,2.0,6.9,4
United Kingdom,2010,79.06293053,801,1.92,29.5,86.078,561,9.0,80.4,62760,30803,31957,258.5,38.5,0.83,19.23143692,46909.88956,79.6067,38.187191,4.4,2.1,6.7,5
United Kingdom,2011,79.01764074,804,1.91,29.7,84.8325,551,8.7,80.8,63286,31083,32203,260.7,38.6,0.84,18.2460052,46073.27169,82.701,39.412373,4.4,2.1,7.0,6
United Kingdom,2012,79.78485319,809,1.91,29.8,85.166,568,8.9,80.9,63809,31363,32446,262.9,38.7,0.81,17.78388278,45524.87203,86.796,40.977753,4.7,2.1,7.0,7
United Kingdom,2013,80.40481976,781,1.83,30.0,87.3505,576,9.0,80.9,64302,31630,32673,264.9,38.8,0.74,17.48201439,46021.95665,88.4457,41.891979,4.2,2.0,7.6,8
United Kingdom,2014,80.71353744,778,1.81,30.1,94.33875,570,8.8,81.2,64774,31884,32890,266.8,38.9,0.72,17.38274257,46045.38067,90.3364,42.217449,4.4,1.9,7.5,9
United Kingdom,2015,80.90953584,780,1.81,30.3,100.0,602,9.2,80.9,65224,32128,33096,268.7,39.0,0.66,17.10155148,46812.63171,91.2516,44.197987,4.2,1.7,7.6,10
United Kingdom,2016,81.13123034,778,1.8,30.4,106.975,596,9.1,81.1,65655,32362,33293,270.5,39.0,0.65,16.7965368,47512.24302,93.4847,45.766762,4.3,1.8,7.4,11
United Kingdom,2017,81.71102427,757,1.74,30.5,111.8335,606,9.2,81.2,66065,32584,33480,272.2,39.1,0.59,16.53410053,47613.88963,93.9916,45.744305,4.1,1.7,7.1,12
United Kingdom,2018,81.9132625,731,1.68,30.6,115.496,616,9.3,81.1,66433,32785,33648,273.7,39.1,0.52,16.3104242,47872.06361,94.8522,45.781677,4.0,1.5,8.1,13
United Kingdom,2019,82.33772272,709,1.63,30.6,116.59225,585,8.8,81.7,66779,32972,33807,275.1,39.3,0.52,16.09980928,48615.86909,95.8457,47.189125,3.7,1.8,8.6,14
United States of America,2007,79.06338874,4324,2.11,27.9,102.9794789,2420,8.0,78.1,302743,149147,153596,33.1,35.5,1.0,19.84334204,62241.94589,61.78,40.270866,7.3,3.6,11.9,2
United States of America,2009,78.78990233,4151,2.0,28.1,88.89849216,2438,7.9,78.6,308512,151969,156543,33.7,35.9,0.89,19.78021978,62711.30944,68.69,41.214626,6.8,3.5,12.4,4
United States of America,2010,78.32134858,4037,1.93,28.3,86.26473096,2470,8.0,78.8,311183,153273,157910,34.0,36.1,0.84,18.81067961,63264.81023,71.06,41.662415,6.8,3.6,12.8,5
United States of America,2011,77.62103258,3986,1.89,28.5,82.57162546,2519,8.0,78.8,313877,154669,159207,34.3,36.2,0.89,17.78846154,63349.43067,71.7,42.44838,6.8,3.6,13.0,6
United States of America,2012,77.45107082,3983,1.88,28.6,84.82579801,2546,8.1,78.9,316651,156181,160470,34.6,36.3,0.87,19.08665105,63890.22553,74.76,43.052437,6.8,3.4,13.2,7
United States of America,2013,77.03194699,3966,1.86,28.8,90.69015055,2599,8.2,79.0,319375,157662,161713,34.9,36.4,0.84,17.90697674,63587.77307,74.15,43.910252,6.8,3.3,13.4,8
United States of America,2015,76.70712057,3996,1.84,29.1,100.0,2700,8.3,78.9,324608,160493,164114,35.5,36.6,0.78,18.88268156,66139.51337,73.37,44.629398,6.9,3.1,14.0,10
United States of America,2017,77.4159438,3870,1.76,29.4,112.1141335,2772,8.4,78.8,329791,163282,166509,36.1,36.9,0.75,18.17215728,66933.97284,77.97,46.3568,6.9,2.9,14.8,12
United States of America,2019,78.19856279,3757,1.69,29.6,125.0388348,2778,8.3,79.1,334320,165699,168621,36.5,37.3,0.64,18.47070507,68842.30662,79.88,48.340187,6.1,2.7,14.7,14
Estonia,2006,82.81651031,15,1.59,28.2,88.22152945,17,12.8,73.5,1347,626,721,31.0,38.5,-0.58,27.85602504,19710.92139,45.1789,33.118874,5.2,2.8,17.8,1
Estonia,2010,82.7166605,16,1.71,29.2,63.90109025,16,11.8,75.7,1332,620,711,30.6,39.3,-0.28,27.79783394,22426.29779,66.8903,35.423084,3.8,2.2,16.2,5
Estonia,2014,82.35870788,14,1.54,29.6,93.57951605,16,11.8,77.1,1315,615,700,30.2,40.4,-0.19,28.33935018,23958.74005,82.8959,37.499954,4.7,2.4,17.7,9
Estonia,2018,84.49243651,14,1.67,30.5,117.0659573,16,12.0,78.1,1322,623,699,30.4,41.0,0.43,22.68115942,28533.39026,90.4712,41.130722,5.0,2.4,14.0,13
Estonia,2019,84.66220114,14,1.67,30.6,125.2671868,15,11.7,78.7,1327,627,700,30.5,41.2,0.31,23.17204532,30212.81449,90.4259,41.368298,5.0,2.1,14.1,14
Estonia,2020,85.88997162,14,1.68,30.5,132.791668,16,12.2,78.3,1329,630,700,30.6,41.4,0.05,19.60168201,32017.25367,89.9774,42.209454,4.6,1.9,15.2,15
Israel,2005,75.64442898,142,2.84,30.0,50.177,39,5.8,80.2,6714,3315,3399,310.2,27.7,1.74,21.92439863,33597.74147,48.91,43.047825,5.9,1.6,7.5,0
Israel,2007,76.75641605,149,2.9,30.1,49.62325,40,5.7,80.7,6952,3436,3516,321.2,28.1,1.73,20.40924794,34879.12547,59.34,43.58707,6.5,1.8,5.5,2
Israel,2008,76.87559687,154,2.96,30.2,53.381,39,5.6,81.1,7075,3498,3577,326.9,28.2,1.76,22.05882353,34129.29292,61.82,43.980537,6.8,1.8,5.8,3
Israel,2009,77.36742412,156,2.97,30.2,60.69,39,5.4,81.6,7200,3561,3639,332.7,28.3,1.75,21.13599802,33299.43974,66.26,44.880913,6.5,1.8,6.3,4
Israel,2010,77.55088375,161,3.03,30.3,71.3705,39,5.4,81.7,7328,3627,3702,338.6,28.5,1.8,20.39157739,33256.3842,68.13996633,45.560074,6.3,1.7,7.5,5
